event_id,cell_id,condition,position,actor_id,generation_seed,probability,reason,attempts,elapsed_seconds,prompt_tokens,output_tokens
94,prior_0.5_signals_10101,central_full,3,central_full_analyst,1055070939,0.6667,Updated based on signal reliability and alignment with prior.,1,6.136803300003521,337,24
94,prior_0.5_signals_10101,central_full,4,central_full_analyst,1809871611,0.6154,Signals update prior with reliability weights,1,6.089048899943009,356,20
94,prior_0.5_signals_10101,central_full,5,central_full_analyst,1540344837,0.6667,More YES signals outweigh NO signals.,1,6.487177400034852,376,21
94,prior_0.5_signals_10101,central_compact,1,central_compact_analyst,1482070027,0.4286,Signal NO with reliability 0.7 reduces probability from 0.5 to 0.4286.,1,7.072395000024699,305,38
94,prior_0.5_signals_10101,central_compact,2,central_compact_analyst,68348472,0.5556,Signal updates prior to 0.4286,1,6.449365600012243,338,25
94,prior_0.5_signals_10101,central_compact,3,central_compact_analyst,1055070939,0.5556,Signal reliability adjusts prior.,1,6.397689300007187,371,19
94,prior_0.5_signals_10101,central_compact,4,central_compact_analyst,1809871611,0.5294,New signal slightly lowers probability,1,6.638500400003977,403,19
94,prior_0.5_signals_10101,central_compact,5,central_compact_analyst,1540344837,0.5714,Signal increases probability by 0.042.,1,8.027580800000578,436,25
94,prior_0.5_signals_10101,market,1,agent_4,1482070027,0.43,Signal reduces probability due to reliability,1,5.264059199951589,313,18
94,prior_0.5_signals_10101,market,2,agent_5,68348472,0.58,Signal increases probability from 0.43 to 0.58.,1,6.687187799951062,342,28
94,prior_0.5_signals_10101,market,3,agent_1,1055070939,0.63,Signal increases probability by 0.05,1,6.543247099965811,371,21
94,prior_0.5_signals_10101,market,4,agent_2,1809871611,0.55,Signal weakens public probability,1,6.6344607000937685,399,17
94,prior_0.5_signals_10101,market,5,agent_3,1540344837,0.61,Signal updates prior with reliability-adjusted evidence.,1,7.491359399980865,428,21
95,prior_0.3_signals_01011,central_compact,1,central_compact_analyst,1241079915,0.39,Signal increases probability from 0.3 to 0.39.,1,6.119088099920191,305,27
95,prior_0.3_signals_01011,central_compact,2,central_compact_analyst,366848605,0.34,New signal slightly lowers probability,1,5.627928999951109,334,17
95,prior_0.3_signals_01011,central_compact,3,central_compact_analyst,1748118305,0.43,Signal increases probability from 0.34 to 0.43,1,7.112456300063059,362,27
95,prior_0.3_signals_01011,central_compact,4,central_compact_analyst,988312141,0.52,Signal increases probability from 0.43 with reliability 0.75.,1,7.617562300059944,391,29
95,prior_0.3_signals_01011,central_compact,5,central_compact_analyst,699680390,0.47,Signal NO updates probability from 0.52 with reliability 0.55.,1,8.243269399972633,420,30
95,prior_0.3_signals_01011,market,1,agent_2,1241079915,0.42,Signal updates prior with reliability,1,5.190348100033589,313,17
95,prior_0.3_signals_01011,market,2,agent_3,366848605,0.34,Signal weakens public probability,1,5.7543455000268295,342,17
95,prior_0.3_signals_01011,market,3,agent_4,1748118305,0.47,Signal updates prior with reliability,1,6.210311200004071,370,17
95,prior_0.3_signals_01011,market,4,agent_5,988312141,0.56,Signal updates prior with reliability,1,6.673615799983963,399,17
95,prior_0.3_signals_01011,market,5,agent_1,699680390,0.47,Signal weakens public probability.,1,7.242795099969953,428,18
95,prior_0.3_signals_01011,central_full,1,central_full_analyst,1241079915,0.42,Signal increases probability from prior,1,5.099791000015102,292,17
95,prior_0.3_signals_01011,central_full,2,central_full_analyst,366848605,0.37,Signals suggest moderate uncertainty,1,5.089358099969104,315,16
95,prior_0.3_signals_01011,central_full,3,central_full_analyst,1748118305,0.46,Signals update prior with reliability-weighted evidence.,1,5.809974399977364,334,21
95,prior_0.3_signals_01011,central_full,4,central_full_analyst,988312141,0.62,Multiple signals favor YES with varying reliability.,1,6.049976500100456,354,20
95,prior_0.3_signals_01011,central_full,5,central_full_analyst,699680390,0.58,More YES signals outweigh NO signals.,1,6.277801299933344,374,19
96,prior_0.7_signals_00111,market,1,agent_2,2121052393,0.57,Signal reduces confidence in public probability.,1,5.40483559994027,313,19
96,prior_0.7_signals_00111,market,2,agent_3,2117371579,0.69,Signal updates prior with reliability,1,5.770757199963555,342,17
96,prior_0.7_signals_00111,market,3,agent_4,499823064,0.76,Signal updates prior with reliability,1,6.199361099977978,370,17
96,prior_0.7_signals_00111,market,4,agent_5,602764923,0.82,Signal updates prior with reliability,1,6.648809000034817,399,17
96,prior_0.7_signals_00111,market,5,agent_1,748967124,0.72,Signal weakens public probability slightly,1,7.194159299950115,428,18
96,prior_0.7_signals_00111,central_full,1,central_full_analyst,2121052393,0.62,Signal NO reduces probability from prior.,1,5.329337500035763,292,19
96,prior_0.7_signals_00111,central_full,2,central_full_analyst,2117371579,0.67,Updated based on mixed signal reliability and prior.,1,5.5693790999939665,315,21
96,prior_0.7_signals_00111,central_full,3,central_full_analyst,499823064,0.74,Signals update prior with reliability-weighted evidence.,1,5.836335200001486,334,21
96,prior_0.7_signals_00111,central_full,4,central_full_analyst,602764923,0.78,Multiple reliable signals support YES.,1,5.867713599931449,354,18
96,prior_0.7_signals_00111,central_full,5,central_full_analyst,748967124,0.68,Most signals lean YES but reliability varies.,1,6.379692199989222,374,20
96,prior_0.7_signals_00111,central_compact,1,central_compact_analyst,2121052393,0.64,Signal reduces probability by 16%.,1,5.550796499941498,305,21
96,prior_0.7_signals_00111,central_compact,2,central_compact_analyst,2117371579,0.68,Signal increases probability from 0.64 to 0.68.,1,6.621874099946581,334,28
96,prior_0.7_signals_00111,central_compact,3,central_compact_analyst,499823064,0.73,Signal increases probability from 0.68 to 0.73.,1,7.033981800079346,362,28
96,prior_0.7_signals_00111,central_compact,4,central_compact_analyst,602764923,0.76,Signal increases probability by 3%,1,6.733076400007121,391,19
96,prior_0.7_signals_00111,central_compact,5,central_compact_analyst,748967124,0.69,New signal slightly lowers probability,1,7.002507700002752,420,17
97,prior_0.4_signals_01111,central_full,1,central_full_analyst,1757573423,0.52,Signal increases probability from prior,1,5.097732000052929,292,17
97,prior_0.4_signals_01111,central_full,2,central_full_analyst,1591473018,0.62,Two reliable signals support YES.,1,5.263379900017753,315,18
97,prior_0.4_signals_01111,central_full,3,central_full_analyst,963791663,0.74,Multiple reliable signals support YES,1,5.439686400000937,334,17
97,prior_0.4_signals_01111,central_full,4,central_full_analyst,1795568806,0.88,Multiple reliable signals support YES.,1,5.8686886000214145,354,18
97,prior_0.4_signals_01111,central_full,5,central_full_analyst,1907823942,0.72,Multiple YES signals with varying reliability adjust prior probability.,1,6.511785799986683,374,22
97,prior_0.4_signals_01111,central_compact,1,central_compact_analyst,1757573423,0.52,Signal increases probability from 0.4 to 0.52.,1,6.130786799942143,305,27
97,prior_0.4_signals_01111,central_compact,2,central_compact_analyst,1591473018,0.57,Signal increases probability from 0.52 to 0.57,1,6.526214500074275,334,27
97,prior_0.4_signals_01111,central_compact,3,central_compact_analyst,963791663,0.63,Signal increases probability from 0.57 to 0.63.,1,7.02975610003341,362,28
97,prior_0.4_signals_01111,central_compact,4,central_compact_analyst,1795568806,0.69,Signal increases probability by 0.06,1,6.889506999985315,391,21
97,prior_0.4_signals_01111,central_compact,5,central_compact_analyst,1907823942,0.64,Signal NO updates probability,1,6.941923200036399,420,16
97,prior_0.4_signals_01111,market,1,agent_2,1757573423,0.52,Signal increases probability by 12%.,1,5.64940450002905,313,21
97,prior_0.4_signals_01111,market,2,agent_3,1591473018,0.63,Signal increases probability from 0.4 to 0.63,1,6.512360200053081,342,26
97,prior_0.4_signals_01111,market,3,agent_4,963791663,0.72,Signal updates prior with reliability,1,6.195673099951819,370,17
97,prior_0.4_signals_01111,market,4,agent_5,1795568806,0.77,Signal updates prior with reliability-adjusted evidence.,1,6.994903800077736,399,21
97,prior_0.4_signals_01111,market,5,agent_1,1907823942,0.68,Signal weakens public probability.,1,7.220761799952015,428,18
98,prior_0.7_signals_01100,central_compact,1,central_compact_analyst,1571427226,0.76,Signal increases probability by 6%.,1,5.471698399982415,305,20
98,prior_0.7_signals_01100,central_compact,2,central_compact_analyst,1008156985,0.78,Signal increases probability slightly,1,5.546608500066213,334,16
98,prior_0.7_signals_01100,central_compact,3,central_compact_analyst,407505160,0.73,New signal slightly lowers probability,1,6.07555800001137,362,17
98,prior_0.7_signals_01100,central_compact,4,central_compact_analyst,1925315140,0.66,Signal NO reduces probability,1,6.477335799951106,391,16
98,prior_0.7_signals_01100,central_compact,5,central_compact_analyst,1523193613,0.61,New signal slightly lowers probability,1,7.001079799956642,420,17
98,prior_0.7_signals_01100,market,1,agent_2,1571427226,0.76,Signal slightly increases probability,1,5.226411300012842,313,16
98,prior_0.7_signals_01100,market,2,agent_3,1008156985,0.79,Signal increases probability slightly,1,5.653096500085667,342,16
98,prior_0.7_signals_01100,market,3,agent_4,407505160,0.68,Signal weakens public probability,1,6.204928599996492,370,17
98,prior_0.7_signals_01100,market,4,agent_5,1925315140,0.58,Signal weakens public probability,1,6.674469799967483,399,17
98,prior_0.7_signals_01100,market,5,agent_1,1523193613,0.52,Signal weakens public probability,1,7.0915306999813765,428,17
98,prior_0.7_signals_01100,central_full,1,central_full_analyst,1571427226,0.76,Signal increases probability from prior,1,5.0994138000532985,292,17
98,prior_0.7_signals_01100,central_full,2,central_full_analyst,1008156985,0.81,Two reliable signals support YES.,1,5.267446699901484,315,18
98,prior_0.7_signals_01100,central_full,3,central_full_analyst,407505160,0.68,Signals update prior with reliability-weighted evidence.,1,5.801402300014161,334,21
98,prior_0.7_signals_01100,central_full,4,central_full_analyst,1925315140,0.58,Signals balance with mixed reliability.,1,5.892262900015339,354,18
98,prior_0.7_signals_01100,central_full,5,central_full_analyst,1523193613,0.52,Mixed signals with varying reliability suggest uncertainty.,1,6.344158099964261,374,20
99,prior_0.7_signals_11000,market,1,agent_4,769290442,0.57,Signal reduces confidence in public probability.,1,5.372668000054546,313,19
99,prior_0.7_signals_11000,market,2,agent_5,1350792204,0.45,Signal reduces probability due to reliability,1,5.846679800073616,342,18
99,prior_0.7_signals_11000,market,3,agent_1,1858617662,0.52,Signal updates prior with reliability,1,6.14459879999049,371,17
99,prior_0.7_signals_11000,market,4,agent_2,1102832254,0.62,Signal updates prior with reliability-adjusted evidence.,1,7.032813500030898,399,21
99,prior_0.7_signals_11000,market,5,agent_3,1799659659,0.54,Signal NO reduces probability,1,7.01150989998132,428,16
99,prior_0.7_signals_11000,central_full,1,central_full_analyst,769290442,0.57,Signal NO reduces probability from prior.,1,5.287077000015415,292,19
99,prior_0.7_signals_11000,central_full,2,central_full_analyst,1350792204,0.48,Two NO signals reduce probability from prior.,1,5.45996769994963,315,20
99,prior_0.7_signals_11000,central_full,3,central_full_analyst,1858617662,0.56,Signals update prior with NO bias,1,5.562049399944954,335,18
99,prior_0.7_signals_11000,central_full,4,central_full_analyst,1102832254,0.58,Signals balance with moderate reliability,1,5.77824359992519,354,17
99,prior_0.7_signals_11000,central_full,5,central_full_analyst,1799659659,0.52,More NO signals outweigh prior,1,6.105157900019549,374,17
99,prior_0.7_signals_11000,central_compact,1,central_compact_analyst,769290442,0.63,Signal NO reduces probability by 10%.,1,5.633188900072128,305,22
99,prior_0.7_signals_11000,central_compact,2,central_compact_analyst,1350792204,0.57,Signal NO reduces probability,1,5.5613122000359,334,16
99,prior_0.7_signals_11000,central_compact,3,central_compact_analyst,1858617662,0.59,Signal slightly increases probability,1,6.0296104999724776,363,16
99,prior_0.7_signals_11000,central_compact,4,central_compact_analyst,1102832254,0.62,Signal increases probability by 0.03,1,6.882422899943776,391,21
99,prior_0.7_signals_11000,central_compact,5,central_compact_analyst,1799659659,0.57,New signal slightly lowers probability,1,7.029323199996725,420,17
100,prior_0.5_signals_10010,central_full,1,central_full_analyst,307059605,0.55,Signal YES with reliability 0.55 updates prior to 0.5.,1,6.216590500087477,294,29
100,prior_0.5_signals_10010,central_full,2,central_full_analyst,650176102,0.47,Balances conflicting signals with reliability weights,1,5.430703700054437,316,19
100,prior_0.5_signals_10010,central_full,3,central_full_analyst,1077914429,0.43,More reliable signals favor NO.,1,5.557145999977365,336,18
100,prior_0.5_signals_10010,central_full,4,central_full_analyst,253933893,0.57,Signals balance with higher reliability supporting YES.,1,6.039025700069033,355,20
100,prior_0.5_signals_10010,central_full,5,central_full_analyst,366215015,0.48,Most signals lean NO with varying reliability.,1,6.33727039990481,375,20
100,prior_0.5_signals_10010,central_compact,1,central_compact_analyst,307059605,0.525,Signal slightly increases probability,1,5.198648400022648,307,17
100,prior_0.5_signals_10010,central_compact,2,central_compact_analyst,650176102,0.514,Signal NO updates probability,1,5.69707550003659,337,17
100,prior_0.5_signals_10010,central_compact,3,central_compact_analyst,1077914429,0.492,Signal NO reduces probability,1,6.167153500020504,368,17
100,prior_0.5_signals_10010,central_compact,4,central_compact_analyst,253933893,0.562,Signal increases probability by 0.07,1,7.0950049998937175,398,22
100,prior_0.5_signals_10010,central_compact,5,central_compact_analyst,366215015,0.528,New signal NO with reliability 0.75 adjusts probability down.,1,8.002115400042385,429,27
100,prior_0.5_signals_10010,market,1,agent_1,307059605,0.52,Signal slightly increases probability,1,5.133527000085451,315,16
100,prior_0.5_signals_10010,market,2,agent_2,650176102,0.46,Signal weakens public probability,1,5.730681199929677,343,17
100,prior_0.5_signals_10010,market,3,agent_3,1077914429,0.36,Signal NO updates probability downward,1,6.182752700056881,372,17
